"","SCC","EI.Sector","Short.Name","SCC.Level.One","SCC.Level.Two","SCC.Level.Three","SCC.Level.Four"
"1375","2230070150","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Rural Minor Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Rural Minor Arterial: Total"
"1376","2230070151","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Minor Arterial: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Minor Arterial: Rural Time 1"
"1377","2230070152","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Minor Arterial: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Minor Arterial: Rural Time 2"
"1378","2230070153","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Minor Arterial: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Minor Arterial: Rural Time 3"
"1379","2230070154","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Minor Arterial: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Minor Arterial: Rural Time 4"
"1380","2230070170","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Rural Major Collector: Total","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Rural Major Collector: Total"
"1381","2230070171","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Major Collector: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Major Collector: Rural Time 1"
"1382","2230070172","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Major Collector: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Major Collector: Rural Time 2"
"1383","2230070173","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Major Collector: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Major Collector: Rural Time 3"
"1384","2230070174","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Major Collector: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Major Collector: Rural Time 4"
"1385","2230070190","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Rural Minor Collector: Total","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Rural Minor Collector: Total"
"1386","2230070191","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Minor Collector: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Minor Collector: Rural Time 1"
"1387","2230070192","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Minor Collector: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Minor Collector: Rural Time 2"
"1388","2230070193","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Minor Collector: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Minor Collector: Rural Time 3"
"1389","2230070194","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Minor Collector: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Minor Collector: Rural Time 4"
"1390","2230070210","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Rural Local: Total","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Rural Local: Total"
"1391","2230070211","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Local: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Local: Rural Time 1"
"1392","2230070212","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Local: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Local: Rural Time 2"
"1393","2230070213","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Local: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Local: Rural Time 3"
"1394","2230070214","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Local: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Local: Rural Time 4"
"1395","2230070230","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Urban Interstate: Total","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Urban Interstate: Total"
"1396","2230070231","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Interstate: Urban Time 1","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Interstate: Urban Time 1"
"1397","2230070232","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Interstate: Urban Time 2","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Interstate: Urban Time 2"
"1398","2230070233","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Interstate: Urban Time 3","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Interstate: Urban Time 3"
"1399","2230070234","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Interstate: Urban Time 4","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Interstate: Urban Time 4"
"1400","2230070250","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Urban Other Freeways & Expressways: Total","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Urban Other Freeways and Expressways: Total"
"1401","2230070251","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Other Freeways & Expressways: Urban Time 1","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Other Freeways and Expressways: Urban Time 1"
"1402","2230070252","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Other Freeways & Expressways: Urban Time 2","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Other Freeways and Expressways: Urban Time 2"
"1403","2230070253","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Other Freeways & Expressways: Urban Time 3","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Other Freeways and Expressways: Urban Time 3"
"1404","2230070254","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Other Freeways & Expressways: Urban Time 4","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Other Freeways and Expressways: Urban Time 4"
"1405","2230070270","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Urban Other Principal Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Urban Other Principal Arterial: Total"
"1406","2230070271","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Other Principal Arterial: Urban Time 1","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Other Principal Arterial: Urban Time 1"
"1407","2230070272","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Other Principal Arterial: Urban Time 2","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Other Principal Arterial: Urban Time 2"
"1408","2230070273","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Other Principal Arterial: Urban Time 3","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Other Principal Arterial: Urban Time 3"
"1409","2230070274","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Other Principal Arterial: Urban Time 4","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Other Principal Arterial: Urban Time 4"
"1410","2230070290","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Urban Minor Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Urban Minor Arterial: Total"
"1411","2230070291","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Minor Arterial: Urban Time 1","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Minor Arterial: Urban Time 1"
"1412","2230070292","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Minor Arterial: Urban Time 2","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Minor Arterial: Urban Time 2"
"1413","2230070293","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Minor Arterial: Urban Time 3","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Minor Arterial: Urban Time 3"
"1414","2230070294","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Minor Arterial: Urban Time 4","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Minor Arterial: Urban Time 4"
"1415","2230070310","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Urban Collector: Total","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Urban Collector: Total"
"1416","2230070311","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Collector: Urban Time 1","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Collector: Urban Time 1"
"1417","2230070312","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Collector: Urban Time 2","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Collector: Urban Time 2"
"1418","2230070313","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Collector: Urban Time 3","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Collector: Urban Time 3"
"1419","2230070314","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Collector: Urban Time 4","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Collector: Urban Time 4"
"1420","2230070330","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Urban Local: Total","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Urban Local: Total"
"1421","2230070331","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Local: Urban Time 1","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Local: Urban Time 1"
"1422","2230070332","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Local: Urban Time 2","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Local: Urban Time 2"
"1423","2230070333","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Local: Urban Time 3","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Local: Urban Time 3"
"1424","2230070334","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - All HDDV incl Buses - Local: Urban Time 4","Mobile Sources","Highway Vehicles - Diesel","All HDDV including Buses (use subdivisions -071 thru -075 if possible)","Local: Urban Time 4"
"1425","2230071110","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Interstate: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Interstate: Total"
"1426","223007111B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Interstate: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Interstate: Brake Wear"
"1427","223007111T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Interstate: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Interstate: Tire Wear"
"1428","223007111X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Interstate: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Interstate: Exhaust"
"1429","2230071130","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Other Principal Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Other Principal Arterial: Total"
"1430","223007113B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Other Principal Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Other Principal Arterial: Brake Wear"
"1431","223007113T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Other Principal Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Other Principal Arterial: Tire Wear"
"1432","223007113X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Other Principal Arterial: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Other Principal Arterial: Exhaust"
"1433","2230071150","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Minor Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Minor Arterial: Total"
"1434","223007115B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Minor Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Minor Arterial: Brake Wear"
"1435","223007115T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Minor Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Minor Arterial: Tire Wear"
"1436","223007115X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Minor Arterial: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Minor Arterial: Exhaust"
"1437","2230071170","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Major Collector: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Major Collector: Total"
"1438","223007117B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Major Collector: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Major Collector: Brake Wear"
"1439","223007117T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Major Collector: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Major Collector: Tire Wear"
"1440","223007117X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Major Collector: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Major Collector: Exhaust"
"1441","2230071190","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Minor Collector: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Minor Collector: Total"
"1442","223007119B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Minor Collector: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Minor Collector: Brake Wear"
"1443","223007119T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Minor Collector: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Minor Collector: Tire Wear"
"1444","223007119X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Minor Collector: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Minor Collector: Exhaust"
"1445","2230071210","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Local: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Local: Total"
"1446","223007121B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Local: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Local: Brake Wear"
"1447","223007121T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Local: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Local: Tire Wear"
"1448","223007121X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Rural Local: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Rural Local: Exhaust"
"1449","2230071230","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Interstate: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Interstate: Total"
"1450","223007123B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Interstate: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Interstate: Brake Wear"
"1451","223007123T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Interstate: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Interstate: Tire Wear"
"1452","223007123X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Interstate: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Interstate: Exhaust"
"1453","2230071250","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Other Freeways & Expressways: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Other Freeways and Expressways: Total"
"1454","223007125B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Other Freeways & Expressways: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Other Freeways and Expressways: Brake Wear"
"1455","223007125T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Other Freeways & Expressways: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Other Freeways and Expressways: Tire Wear"
"1456","223007125X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Other Freeways & Expressways: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Other Freeways and Expressways: Exhaust"
"1457","2230071270","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Other Principal Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Other Principal Arterial: Total"
"1458","223007127B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Other Principal Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Other Principal Arterial: Brake Wear"
"1459","223007127T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Other Principal Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Other Principal Arterial: Tire Wear"
"1460","223007127X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Other Principal Arterial: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Other Principal Arterial: Exhaust"
"1461","2230071290","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Minor Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Minor Arterial: Total"
"1462","223007129B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Minor Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Minor Arterial: Brake Wear"
"1463","223007129T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Minor Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Minor Arterial: Tire Wear"
"1464","223007129X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Minor Arterial: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Minor Arterial: Exhaust"
"1465","2230071310","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Collector: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Collector: Total"
"1466","223007131B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Collector: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Collector: Brake Wear"
"1467","223007131T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Collector: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Collector: Tire Wear"
"1468","223007131X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Collector: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Collector: Exhaust"
"1469","2230071330","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Local: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Local: Total"
"1470","223007133B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Local: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Local: Brake Wear"
"1471","223007133T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Local: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Local: Tire Wear"
